Binary_label,Category,domain,text,is_synthetic,source,prediction
real,james,Hotel,"I stayed in a Deluxe King Suite. No desk to work at or to sit at to eat room service meals. The only table was coffee table height and the couch was some strange futon that was lower than the coffee table (!) and canted forward. Incredibly uncomfortable to sit at and ridiculous for room service meals or to work at computer. Since my room was configured like all the other Deluxe King Suites depicted in on line photos, I have to assume this design flaw with the couch/futon runs throughout the property. Bed was fine and bath was fine but I can't imagine why business travelers would rate this property well. The couch/futon seating is the worst I've encountered in a modern hotel.
",0,Web,real
real,knickerbocker,Hotel,"If you have not tried the Millennium Knickerbocker for a stay in Chicago, do it now! We have stayed (and enjoyed) at the Drake, Intercontinental and others, but we always now come back to the Knickerbocker. Why? If 'Charlie' the doorman is on duty and you pull up, he will welcome you. He'll probably ask your name. Why? Because he wants to call you by your name every time he will see you during your visit. Somehow he even lets the other employees know your name and all of a sudden, doorman, receptionist, bellman, waiter are referring to you by name. The employees are what makes this hotel. Yes, it has everything to offer like all hotels, but the others don't have the fine people (including the cleaning staff) these folks have. Try it, you will like it. We look forward to our next visit already... 
",0,TripAdvisor,fake
real,allegro,Hotel,"My Husband and I did not enjoy stay at Hotel Allegro! The room was so small. The bathroom was ridiculously stupid, everytime you use the sink you would splash water on yourself. Truly one person at time in the bathroom, it was like being in an airplane's bathroom. The walls are so thin, we heard the people across hall having sex. The some staff were really rude. I did not appreciate it when we had a sign on the door saying do not disturb the day of our check out. Check out time is 11am or 12 and we got a know on the door at 8AM with the sign stating ' do not disturb. ' The hotel did not have any microwaves in their rooms, no mini fridge, and no coffee maker either. NO DRAWERS to put your clothes in and the closet was very very very tiny. We were there for four days and three nights, so we had three suit cases full of clothes and no places to store them at. I also hated the fact that we had to pay almost fifty to park our car. My Husand and I will never stay at Hotel Allegro again!!!
",0,Web,real
real,talbott,Hotel,"I have just returned from a lovely shopping trip to Chicago. It is a very nice hotel, and I will love to stay there if I visit Chicago again! There is a lot of positive to say about the hotel; staff is excellent, never experienced such an excellent service -- that alone is worth coming back for. Was pleasantly surprised that the room rate was including breakfast. A few things that could make this hotel even better... A hand shower in the bathroom. The hairdryer to be placed in the bedroom, instead of the bathroom, when the bathroom is all damp after a shower I prefer leaving the bathroom to dry my hair. Free internet access in the lobby. I was surprised I had to pay 6 or 7 USD (for 15 minutes) to log-on and check-in with my airline (only with a few airlines you can check-in without paying?!?!?!?) 
",0,TripAdvisor,real
real,monaco,Hotel,"I want to recognize so many people who were exemplary in their service. 1) Sylvia Rollins, Head Concierge. I wanted a fairly last minute reservation at MK restaurant. I spoke with Sylvia on the phone just a few days prior to arrival and within 15 minutes had the desired reservation. 2) Ryan Lettier, Concierge, provided us detailed information on the architectural cruises. Our morning cruise ended up being cancelled by the tour operator and Ryan provided a late check out time to cover us until we could get back to the Monaco. 3) Turndown service was provided as requested and housekeeping in general seemed to be at a high standard 4) Even the bellman went out of their way to ask if we knew how to get the train etc when leaving the hotel. The rooms are tastfully furnished in that whimiscal Hotel Monaco feel. Beds and bedding both very comfortable. The complimentary happy hour and morning coffee/tea service were both very utililzed by the hotel guests. 
",0,TripAdvisor,real
real,hilton,Hotel,"We travel to Chicago regularly and have always wanted to stay at the Hilton Chicago. We booked a PriceLine room on the weekend of the half marathon. The place was busy, but the staff certainly found time for each individual guest. The room was nice and just what we expected. The pool area is also very nice for a downtown hotel. The location was great as we were taking in the Bears 49ers game on a Thursday night and a Sox game on a Friiday night. We would certainly stay there again and would recomment it to others. Great quality even at the regular room price. 
",0,TripAdvisor,real
real,conrad,Hotel,"Booked a room w/ a queen bed for 2 nights for a wonderful NYE, and was rather disappointed. Bed was either the world's smallest queen, or was actually a double, not to mention it was uncomfortably springy. Some of the things in the bathroom had been previously opened and used (q-tips). Lots of noise seemed to carry through the vents as we could hear other rooms rather clearly. When the tv was off, there was a very audible high-pitched humming noise that we could not get rid of unless we unplugged the tv. Hot water was very inconsistent in the shower. It is in a great location, however, next time I will try one of the other hotels in the area like the Intercontinental or Marriott. This might not be too bad if you are passing though quickly on business, but I wouldn't recommend it for a romantic night or two.
",0,Web,fake
real,homewood,Hotel,"My family and I stayed at this hotel during an extended weekend trip in July, 08. We had (3) 1 bedroom suites. Great Location in downtown Chicago. Within walking distance to shopping and most downtown tourist attractions. The service was excellent and the hotel staff was friendly. The breakfast buffet was very good but the eating area can get crowded. I recommend going early. The rooms were quiet and clean. I highly recommend this hotel for families and for travelers staying >2-3 days. We would stay here again. Parking is expensive, about $28/day. It is valet. The cheapest self parking I could find in the area was $24/days so we did valet parking. The valet and bell staff were very helpful and friendly. This is my 3rd experience with Homewood Suites (3 different cities). I have had a great experience each time. 
",0,TripAdvisor,real
real,hardrock,Hotel,"This is a great hotel, in a great location, in a great city !!! There's a cool bar area to the left of the main door when you can hang out and all of the staff are quite funky and look the part. The rooms are spacious and well thought out with a picture of some old rocker(s) in the bathroom ... I had the Beatles and although they're not my cup of tea, I was happy enough with George staring back @ me! The hotel itself is on the corner of Michigan Ave and a short walk will take you to the fabulous shops and restaurants ... try the 'Cheesecake Factory' or have a meal / cocktail on the top floor of the 'John Hancock Centre'. A slighty longer walk (or a short cab ride) and you're at the 'Navy Pier' - take a ride on the 'Seadog' then enjoy all the fun of the fair ... or maybe a drink or two whilst listening to some great live music. This hotel (& city) is WELL worth checking out. 
",0,TripAdvisor,real
real,talbott,Hotel,"Just returned from a 3 night stay at the Talbott. This was our first visit there, and I can honestly say that I wouldn't stay at any other hotel in Chicago. From when we first were greated by the bell captain until our final departure, the staff was nothing less than amazing, always greeting with a smile and can I help you attitute. The room we had (1508) was very spacious and comfortable. The bed was probably the most comfortable that my wife and I have ever slept in (including the Four Seasons). Had great breakfasts and drinks at Basil's. You would be missing a fantastic experience, if you didn't stay at the Talbott. 
",0,TripAdvisor,real
real,fairmont,Hotel,"I was very disappointed with the hotel this time. They seem to be coming down in quality quite a bit. The clientele also seem to be of a lower quality. The lobby was quite a rambunctious scene with no one on staff seeming to notice. The house keeper only did the bare minimum in the room each day and did not replace the used toiletries or the coffee; she also left the dirty coffee cups in the room. I think I will have to stay with the InterContinental next time.
",0,Web,real
real,monaco,Hotel,"After reading so many great reviews I booked the Hotel Monaco and was not disappointed. I booked through their web site about 2 1/2 months prior to arrival for $170/night plus tax for a room with 2 queens. The location was perfect - right by the river near Michigan Ave. - minutes walk to the El, Millenium Park, the Theater District and Shopping. The room was clean, a little larger than standard and nicely decorated. We had window seats in the room with a view of the river. There was Starbucks coffee in the lobby in the morning and a wine reception in the evening. To top it off, the staff was very friendly and knowledgable about the area. 
",0,TripAdvisor,real
real,conrad,Hotel,"I booked this hotel with great expectations. I had family visiting from outside the country and wanted them to have a good experience in Chicago. Upon arriving to the hotel (at the exact time I indicated in my reservation) I was told I've been 'downgraded' to a lesser quality room. I travel very often and never had this before. Moreover, I did not hear a single 'I'm sorry', it was like usual business. What bothered me the most was that the receptionist kept telling me 'I will decrease the rate for you' 'what do you think, nice eh?' like he was doing me a favor!!!! They decreased the rate to that of the rooms they gave us of course (which is the legal thing to do, since I am sure is illegal to charge me for one room and give me a lesser value one for the same money). They did not care that I wanted higher level room independent of value. I did not know what to say, since this never happened to me before, also with family present did not want to start arguing. The rooms were nice (not as nice as I thought) and location is good, however be aware that they might not honor your reservation and not even apologize for this. That is enough for me not to go back again.
",0,Web,real
real,hilton,Hotel,"My $200 Gucci sunglasses were stolen out of my bag on the 16th. I filed a report with the hotel security and am anxious to hear back from them. This was such a disappointment, as we liked the hotel and were having a great time in Chicago. Our room was really nice, with 2 bathrooms. We had 2 double beds and a comfortable hideaway bed. We had a great view of the lake and park. The hotel charged us $25 to check in early (10am).
",0,Web,real
real,sheraton,Hotel,"Having booked the hotel directly with the hotel on its website, I arrived tired from Ireland, to find that they had mislaid my booking and had no room on that night, but did have rooms for the rest of the week. They booked me in to another (not as nice) downtown hotel and paid for my taxi to that hotel and for that nights accommodation. On my return to the hotel next day, I was upgraded to the Club level. What really impressed me was that the hotel did everything they could to make up for their earlier mistake...unprompted. Of course, the hotel itself (particularly on the 32nd floor) is excellent. I will definitely be back. 
",0,TripAdvisor,real
real,hyatt,Hotel,"This was the 2nd time that we have stayed at the Hyatt Regency Chicago. The first time was far above our expectations for a $69/per night room. The rooms are very nice, and the beds are comfortable. This time we got a great rate through travelzoo @ $104/ night for a room with a view. We were aware of the $41 parking per night. The first night we got there the valet was yelling at us and said that we couldn't park they were full. We had no clue where to park at this point and had to drive around for over 45 minutes looking at closed parking garages. (It was a Saturday evening) Finally found a spot and were told that it would be $38. This was 6 blocks from the hotel. Mind you its -6 outside and we have luggage to carry too. Not very good service for a 5-star hotel. We got inside and apparently they were running a nightclub out of thier lobby, its called the harddrive. That's cool and all, yes it was very noisy but once we got to our room, it wasn't an issue. The HVAC controls to our room were broken. The first night we were ok, but by the second night it was blazing hot in there, 86 degrees. So hot we couldn't sleep. It was miserable. They sent up the 'engineer' and he determined that there was definately a problem and opened our window, 24 floors up. It never did cool down enough in there we kept that window open all night. It was 5 below that night and the window being open 8' didn't help. They would not put us in another room either. At checkout, Monday morning, our bill came to $240.43 after taxes for the room. We then had a second bill in which our internet and parking was billed on for $56.65. Cool, I got my reciepts and went on our way. On Wednesday I was on my online banking checking my account, to find that Hyatt charged me $289.03 and another charge of $103.63!!! That is almost $100 more than what the reciepts from checkout say. I was furious, so I called the hotel. Nothing was resolved by my phone call, they treated me as if $100 isn't but something you wipe with. She said give it another day or two and see if the additional authorization falls off. That didn't settle well with me, but what could I do. I waited. Its Friday now. I check on my account again and the charges cleared as they should have with the correct original amounts, and they still have 'authorizations' on the two incorrect amounts as well. They have charged me an additional $300!!!!!! Im so furious! and guess what... Hyatt doesn't care. They gave me the same [--] line as they did Wednesday. SAVE YOURSELF SOME HASSLE AND DON'T STAY AT THIS HOTEL UNLESS YOU HAVE EXTRA MONEY FOR THEM TO PLAY WITH.
",0,Web,real
real,ambassador,Hotel,"The hotel is just ok. Stayed there for 5 days when visiting friends. They had a renovation going so there was no lobby, bar or anything. Just a decently furnished room for 200 usd. The renovation was not annoying but i think they ahould charge... much less untill its done. You cant beat the location! Very convenient especially if u like chicqgo nightlife!
",0,Web,real
real,ambassador,Hotel,"I arrived here at about 8pm after a flight from California. I didn't know about the renovation when I made the reservations, but that didn't bother me very much. I was helped by a man at the front desk named Ben, who was friendly enough, but literally just handed me my room key and told me to have a nice stay. He gave me NO information about anything. I had no idea where breakfast was served, or even if there WAS breakfast. There was also an EXTREMELY unpleasant woman working behind the desk(she wasn't wearing a name tag but was African American, slim with short hair) who seemed to be actually radiating hostility. It made me very uncomfortable and needless to say, made me feel unwelcome. I actually felt like I was putting her out by staying in the hotel. I encountered her again the next morning when I had to go downstairs to ask a question and again tried to smile at her a bit, and again was met with utter disdain and rudeness. I also watched her interact with another guest and saw her act with the same rudeness and bad manners. No matter what may be going on in one's life, when you work in customer service you need to leave whatever is happening at the door and put on a smile. I was appalled by her demeanor. My room was alright, there was no clock which I found very odd. Since I came from a different time zone my computer and phone had 2 different times and I was constantly confused as to which one was correct, especially upon waking up in the morning. It would have been nice to have a clock. There was also no literature on local sites, maps, restaurant menus, or even anything with the hotel's name and address in the room. Also, the mattress was the absolute worst mattress I've ever slept on in my life. I woke up every morning with a sore back and neck. I've had better sleep on a hard, lumpy futon. It was absurd. Like another person posted, my tub did not drain either, and I was also shocked that there were no soda machines or ice machines to be found. Maybe they were around somewhere, but I wasn't made aware of it at check-in, and I didn't want to go downstairs and ask for fear of being treated like I was a burden to the employees. The hotel is in a good location and the rooms look nice upon first glance, but I absolutely would not stay here again. I've had more pleasant stays at a cheap chain hotel, which was a bummer because it was my first visit to Chicago and I had pretty high expectations.
",0,Web,fake
real,palmer,Hotel,"The hotel is excellently situated for visiting The Art Institute or Millennium Park. It is an 'old classic' of a hotel, and the main lobby is a must see, but I would not stay there again. The problem with any hotel dating from long ago (the current one was built in 1923-25) is that, even with extensive remodeling (which was done in 2007-2009) it is hard to create spaces that are comparable to what is expected today (in many cases the walls are load bearing so cannot be changed too much). We had a reasonably sized room (king bed and space for a desk and lounge chair) but the bathroom was very small with little space to spread out toiletries. Also, there was no coffee machine in the room - something I have come to expect in virtually all hotels these days. My major complaint about this stay was the Executive Lounge. It is usually worth while to pay the extra for access - in most hotels it is not much more than the cost of two breakfasts and there are usually some hors d'oeuvres in the evening along with a modest wine at a modest price. (Since we are currently at the diamond level in the Hilton Honors program, we get access for free at the Hiltons but I usually upgrade at other chains such as the Hyatt.) At the Palmer Executive Lounge I ordered a couple of glasses of wine (there was a bartender on duty) and was slightly surprised by the cost - $9/glass which came to $21.44 for two with tax and tip - and was even more surprised by the wine. It was about the worst wine I had tasted in many years. I didn't think it was even as good as Trader Joe's cheapest $2.99 wine that I tried a couple of weeks ago. Unfortunately I didn't get a look at the bottle to see what it was (although I did notice that she had to fish it out of the back of a cupboard). I noticed that a couple of groups in the executive lounge had brought their own wine in - and I can understand iot at the prices they were charging. It then occurred to me that the wine had been sitting around open for some time. I checked the room service menu and saw that they offered three red wines by the glass - the same three varietals as at the bar. The cabernet was a William Hill at $10.50/glass from room service. I presume that what I had had at some time been a William Hill that had been left to turn to vinegar. It was slightly more expensive from room service, but I hope that it was in a lot better condition.
",0,Web,fake
real,ambassador,Hotel,"My wife and I stayed at the Ambassador East Hotel for the first 3 days of our honeymoon in mid-October. We decided to split our honeymoon up and stay in two different hotels so that we could experience different aspects and areas of Chicago in a week. I'll start out by saying that this was a great experience. At check-in, I indicated that we were on our honeymoon and were upgraded to a suite. The Ambassador East is probably a 10 to 15 minute walk from the North end of the Magnificent Mile. It is also just a 2 or 3 minute walk to a lot of great restaurants and bars on Rush. Our room itself was incredibly spacious and well appointed. Our suite (on the 3rd floor) had two very large closets, a large 'living room' and a large bedroom. The bed was incredibly comfortable and the bathroom was nice enough. If I would have payed full price for this suite, I probably would have given it a rating of 4, but because the staff was so kind and because my wife and I had such a great time here, I decided to give it a five. It is also worth mentioning that the concierge was very helpful. My wife and I decided to eat at The Pump Room restaurant, but we were not very impressed. We found the food and service mediocre. The atmosphere was probably pretty neat when Sinatra used to eat there back in the day, but not anymore. Although we were unimpressed by the Pump Room, the staff were kind enough to seat us in the 'Sinatra Booth' which was back in a corner and enclosed by curtains. That neat experience was really the only redeeming value of our meal here. The Ambassador East is an older hotel, but it is in a charming older neighborhood. The staff's kindness and overall charm of the hotel itself really impressed my wife and me. When we are in Chicago again, we will definitely consider staying at the Ambassador East again. 
",0,TripAdvisor,real
real,intercontinental,Hotel,"The location is amazing, right across from Nordstrom's on Michigan Avenue. The hotel is beautiful and the rooms are clean. But... We are Intercontinental Ambassadors (the rewards club) and to get to the Ambassador suite level, we have to ride a private 'express' elevator. The elevator took three minutes to get to the thirtieth floor. When we checked in, the person behind the counter was rude and acted as if we were lucky to get checked-in. Also, there was a language barrier becuase she was Russian. The pool and spa were both beautiful, but we had to pay an extra fee because of 'upkeep'. If you want a nice hotel all the way around...go to the Omni.
",0,Web,real
real,hardrock,Hotel,"This is a tough one to review... as the star ratings were from 1 star to 5 and had to figure out an average.... 2 is where it was. Here are my tips and props/complaints: Room: 1 Star. I had a corner suite. The room was pretty nasty actually (2703..STAY AWAY FROM IT!!!). There was a CONSTANT banging noise from above. When I first got in I thought it was the person above me bumping and grinding. After an hour, I knew even if it was someone high on speed and redbull would not be going that strong. Well, the sound continued on for 3 days. Not that I minded too much as I keep things on for white noise... but it sure would bug others. Also, there were about 10 cig burns on the carpet and sofa. In addition, it looked like someone left the iron on the sofa. Also, there is a gray furry pillow on the bed that looks like a big dead rat. I could not imagine all the DNA left on that thing either. *gags* Bathroom: Nice size but not great. The faucet was lose (really lose) and the toilet would not flush right. Service: Great. Everyone I encountered did a great job making me feel welcome. Good stuff. Food: I had meetings there, so experienced the breakfast and lunch they made. It was really good... much better than most hotels. Bar: Very cool. Good music, great service and good drinks. The scene was decent as well. Small bar, but was not cramped. So, maybe other rooms are nicer... well hell they better be. Regardless, if ONE room is like that (especially a 'suite'), I have to think others are like that as well. It is too bad though. The views are great and they actually have windows that open... big shocker for the city in general!
",0,Web,fake
real,allegro,Hotel,"where do I start. The GM was a nice guy for handling the incident I had. Anthony -the Concierge - set me up with a massage when the reservation at the spa i requested was unavailable. Anthony said he knew this spa and it was nice. He set me up and quoted me a price of $125, When i got to the spa (which was actually a seedy nail and hair salon) i saw on the front window that a massage for an hour was $100 with 20% off. At the end of the massage I gave the lady $100 and said thanks you can keep the change, She insisted that I got 'A Hotel Rate' because Anthony set me up. She called Anthony and confirmed the rate then told me she had to go and pay Anthony the difference - $45. She then offered me a ride to the hotel since she was going there which I declined. In short - shady dealings with this place. I was quite taken back. The GM Selman comp'd me a night but , I felt swindled big time. Stay somewhere else. The concierge has something going on...
",0,Web,real
real,ambassador,Hotel,"I've used Priceline for every trip I've made back to Chicago and I've been fortunate to have stayed in some excellent hotels downtown. This was my first and last stay at the Ambassador East. Its conveniently located near the Clark/Division stop on the El's red line. That is the best part of our experience. When we checked in we were charged additional for upgrading from a king bed to two queens. I've never had that issue at any other hotel I've stayed at. The room's decor was outdated and the TV was tiny. The hotel charges for usage of Internet. You could hear people in the hallway and when you're in the hallway you could easily hear people in the rooms. We weren't in Chicago to stay in the hotel however, for people that might want a romantic weekend this definitely isn't the place. ...read more
",0,Web,real
real,intercontinental,Hotel,"We became an Ambassador member just before spending Mother's day at the Chicago Intercontinental, and received a room upgrade to an exceptional room. Our Saturday night stay was the BEST $99 we ever spent (Mother's day special). The welcoming chocolate covered strawberries began the weekend on a high note; the concierge continued it by arranging a wonderful dinner (moderately priced) , and the great Sunday breakfast topped it all off. All in all, Mother's day in Chicago was Super. We loved it enough to be back for Labor Day weekend (another 'package'). 
",0,TripAdvisor,fake
real,palmer,Hotel,"great expectations from the hotel of THE FUGITIVE! Wonderful lobby! AND THAT'S IT! The room was old in style and furnitures, the tv was from the other century, no minibar, no wireless internet, no wireless adapter enough for the number of the room, those guys ignore that we are in the era of IPAD without cable connections. small room, small bathroom, rude service room. they have lost my credit card number and want CASH ON DELIVERY for a breakfast of 20 dollars. Robbery in the business center, 0,59 cents a MINUTE for internet connection, you have to pay to use word, or excel. NEVER AGAIN!
",0,Web,fake
real,knickerbocker,Hotel,"Location is excellent, but don't valet your car there,(53.00 a day). Bed was to soft, pillows were flat, we couldn't open up the mini bar cabinet because the bed was in the way. All in all not what you'd expect from a hotel in that area.
",0,Web,real
real,hilton,Hotel,"Staying at this hotel was one of the high points of a last minute, budget Valentines weekend trip for my husband and me. We got a great rate -- $70 -- on Priceline. Close to the subway (red line) and we got from O'Hare to the hotel in less than an hour for $3.50 for both of us. We were able to check in more than 4 hours early. Room was great -- very clean, good closet space and fantastic bedding. Had one expensive drink at the Irish bar, but the bartender's advice on restaurants and clubs to check out made it worth the price. Concierge was helpful, too. Overall, service was terrific, room was great and staying there was a treat. I would stay there again any time, especially at that price. 
",0,TripAdvisor,real
real,monaco,Hotel,"I stayed at the hotel during the Dave Matthews Caravan tour and would come home each night rather dusty/dirty from being at an outdoor concert with 200,000 of my closest friends. I used half a bottle of shampoo the first night. The second night, the staff had not refreshed my bar soap or shampoo. I informed the front desk who made apologies and said they would take care of it immediately. I got home that night with a tiny tiny bar of soap (hand soap) for the bath/shower and they had replaced the shampoo in its original place, nicely displayed, but with the EXACT SAME bottle of shampoo that was now 1/8 full. Yeah!! The hotel is in a great location to Navy Pier and Michigan Ave....I'll grant them that....but that's where their 'pros' end. I'd rather stay at a Hampton Inn. I would not recommend this hotel to anyone.
",0,Web,real
real,hyatt,Hotel,"I travel often for business and this hotel ranks very low on my list. The room had such a strong odor of smoke, it gave me a headache (and I used to be a smoker)! The room service was mediocre and extremely expensive. The hotel is disturbingly huge. Very difficult to navigate your way around it. I waited on hold for twenty minutes to ask a concierge where a pharmacy was located. She curtly gave me cross-street names and hung up. Uhhhhh, how do I know which direction to go in??? Stains on the carpet in the room. A big gauge in the wall, where maybe a thermostat once was??? The shower is decent. All in all, for the price they charge, NO THANKS!!! I'm just glad my company is footing the bill.
",0,Web,real
real,sheraton,Hotel,"We had reservations (guaranteed by credit card) for 2 nights this past weekend. When we checked in the clerk told us that they could not accommodate us for both nights because they were overbooked due to a conference in town. I asked them to relocate us for both nights so that we would not have to move in the morning. They sent us over to another location that they assured could accommodate us. The night manager gave us the address to a different hotel and sent us on our way. Eventually we arrived at the correct second hotel where the staff were expecting a letter from the Sheraton for the transfer - something we were never given. Eventually we checked into this second property and the next afternoon when our keys didn't work we found out that the night manager of the Sheraton had not assured that we could stay both nights at the second hotel. So once again we had no place to stay despite having a guaranteed reservation with the Sheraton. In addition to all of this, we had to pay $24 for parking at the Sheraton to find out that they would not accommodate us despite a guaranteed reservation. I am still shocked by this bad experience.
",0,Web,real
real,swissotel,Hotel,"The Swisshotel is awesome. Very high class. It is expensive , but so is every hotel in Chicago. It is off from the dingy areas of our city , yet a long walk to Navy Pier, so you will need to pay for the cab. Note to all the Magnificent Mile is boring as can be. I live in Chicago and the hotel is a better experience than the Mile of Navy (BORING) Pier. 
",0,TripAdvisor,real
real,talbott,Hotel,"We booked at another hotel a block away and spent a unhappy night. We walked over to the Talbott and the courtiest staff showed us a room and we booked the rest of our stay. The room was very attractive and well furnished with double sinks in the bathroom. The tub is large and the shower a pleasure. The location was quiet as requested. The staff was always cheerful and very helpful. Tim and Stephanie provide excellent concierge services! The breakfast at the Basil Cafe is a great way to start the day. We travel a lot and appreciate the ambiance of a good hotel. I would highly recommend the Talbott for your stay. 
",0,TripAdvisor,real
real,monaco,Hotel,"We got a spanking deal at this hotel for $99 a night. It's in a good location to the Loop. Excellent transportation options abound. My gripe comes from the fact that we were obviously put in a 'crappy' room. It overlooked the back of the building and the roof of a building next to us. The toilet in the room was not bolted to the floor. Other than that, if I needed to stay in the Loop again for something and I knew I wasn't going to be put in a undesirable room, I would stay here again.
",0,Web,real
real,affinia,Hotel,"I've been here for 4 days. Great location right off of miracle mile, near all major hotels, best shopping and theatres. Rooms very large. Hotel staff very friendly and helpful, and respond immediately. Problems: there frequently are homeless people (even during daylight) on Superior between St. Clair and Michigan Avenue (the main route you walk for or all activities, and just about everything is in walking distance from here). At night, the street on the north side of Superior is dark, and it usually smells strongly of several unpleasant odors. The street people do not approach you, although they may stare as you go by. Usually 2 or more along the way, where they sleep on the window sills of Neiman Marcus. I would not think a woman would feel safe by herself. (I am from a large city and do not have a street people phobia.) There are homeless up and down Michigan Street, but this is different as it's a lonely stretch and no open business is along either side of the street. The entire hotel needs a lot of cosmetic work, and apparently will soon undergo a major renovation. For now, expect two extremely small, warm, slow elevators with long waits serving 17 floors and warm, cramped hallways! All the walls throughout the hotel need painting, and the wallpaper is peeling in places. In the room, several electrical outlets were hanging out of the connection, the carpets were stained, the bathrooms needed new grout (some mold visible), the TV is very small (16 Inch?) and the windows very, very dirty. You won't get your room serviced unless you ask for it, sometimes more than once. The 'pub ' downstairs is run down, dark and kind of creepy. Food and room service are very expensive, as is parking ($34/day public and $38/day valet). On the plus side, the bed was very comfortable, there was ample comfortable furniture in the sitting area, plenty of space and a decent view as the hotels spans St. Clair street toward the north and south. You can see a sliver of Lake Michigan. Pool small, but clean. All in all, it was clean and quiet and provides lots of space for sitting around in the room, but I think it is overpriced, and I would not stay here again.
",0,Web,real
real,intercontinental,Hotel,"We got an awesome deal through Priceline for a Friday - Sunday stay at $75 for each night. The hotel is very centrally located on Michigan Avenue 'The Magnificent Mile'. You can walk to a ton of shops & there are plenty of restaurants handy as well. The hotel staff was very friendly, and the room itself was gorgeous. Very modern decor. Not drab & typical like most other chain hotels. If staying in Chicago we definitely will be staying there again. Price for valet parking overnight was insane ($42/day), but what do you expect in a big city. 
",0,TripAdvisor,real
real,ambassador,Hotel,"Recently returned from a two-night stay at Ambassador East Hotel. Was looking for a comfortable hotel to stay at while visiting family now located in Chicago. Mission was accomplished. If you would like a quiet, comfortable hotel in a great area - this is it. While some of the furnishings show some signs of their age, it does not detract from the elegant style of the rooms and adds to the comfortable and home-like feeling. Found staff to be friendly and helpful. We will be return guests many times in the future for sure. 
",0,TripAdvisor,real
real,ambassador,Hotel,"When you're standing in a craptastic excuse for a shower buttnaked and cold with soap in your hair because the water from the shower head has gone from a weak spray to a dribble to nothing coming out at all, nothing in the world will ever convince you to stay here again. The worst part is that the hotel knows this is a problem (they told me that it happens to the upper floors, and I wasn't even staying on the highest floor!) as if that makes it ok. I can look past the 'rustic' decor of the room and take it for what it is - an inexpensive place to crash, but c'mon, a girl's gotta shower.
",0,Web,real
real,sofitel,Hotel,"I read the reviews on Trip Advisor for this property which had it ranked as #1 in Chicago. I got a king room overlooking Michigan Ave. The view was beautiful. The room was also impeccable. Nice and bright, very fresh and modern. I find it very hard to fault any Sofitel's. The service, attentiveness of staff, cleanliness and luxury are always top notch. Location was great, head left from the lobby and you reach a bunch of european style cafe's and restaurants. Straight ahead of the hotel on Michigan Ave is a shoppers paradise. A great place to stay, and much better value than Park Hyatt. I do find some of the charges in luxury hotels to be a bit crazy, such as for the internet. When you are paying top dollar, a few inclusions would be nice. 
",0,TripAdvisor,fake
real,fairmont,Hotel,"Outmoded and worn furnishings combine with some poor original design choices to produce a drab place to stay. This hotel's five-star rating needs a downgrade! When I visited this hotel 14 years ago, The Fairmont was among the classiest brands. No more. My 29th floor room was expansive, but dark -- only one small window and one light was not working. The upholstery was frayed, the bathtub faucet produced only a trickle of water, and the room's door didn't close unless you pulled on it in a certain way. Worse, the management has filled the room with price lists and displays of things to sell you, with one set of snacks even in a large tacky plastic case on the dresser. It was like sleeping in an old vending machine, but when I looked for a pen to take a phone message, there was none to be found. Other reviewers remarked that this hotel 'needs updating,' but I think some of the original design choices are also to blame. For instance, someone decided to place a series of heavy doors in strange configurations. I couldn't sit on the toilet without leaving the door to the toilet cubby open -- the space wouldn't accommodate my legs. (I am not unusually tall.) There are so many great hotels in Chicago that deserve five stars, that the Fairmont shouldn't be able to compete. See my profile for better ideas. Niftyc
",0,Web,fake
real,sofitel,Hotel,"I disliked the Sofitel so much we changed our week stay to the Grand Hyatt after the first night. We checked into our suite and was blasted by the smell of body odor immediately. We were tired from our flight, but went downstairs to change rooms. The second suite smelled just as bad, but stayed anyway. I disliked the hotel lobby, the staff, the decorating, and especially the bed. HORRIBLE. Soft, flimsy mattress. We come to Chicago frequently. We have always stayed at the Grand Hyatt and never been disappointed. We just thought we'd try some place new. Never again. Back to the Hyatt or Four Season we go!
",0,Web,fake
real,palmer,Hotel,"We just returned from a weekend at the Palmer House. We normally stay north on the Mag Mile but wanted to be closer to Soldier's Stadium and the Art Insitiute this time. We were able to upgrade to a suite upon arrival at half the price that we paid for a regular room at the Four Seasons two weeks earlier. What a suite!! It was huge. The basic living room, dining room and kitchen/wet bar area was one large room. Up to three additional bedrooms can be added by the use of connecting doors. All rooms were spotlessly clean. They even smelled good. Lovely soaps, robes, etc. Lots of large closets. The bathrooms were older but well maintained. Much better than the ones at the Four Seasons. The furniture was nice but worn in some spots. The beds and linens were excellent. Room service was fast. The food and service were great. The pool and workout areas were clean and well maintained. We had one small problem with a burned out lightbulb in one of the lamps. Maintaince arrived quickly with a new bulb. They wouldn't allow me to tip them!! Check-in was somewhat slow as the hotel has been sold out for several weeks. This is a very large hotel, so they have to move a lot of people and rooms. Also, the hotel does not have views as it is configured like an 'E'. All in all, the Palmer House is a good value for the money. 
",0,TripAdvisor,real
