Binary_label,Category,source,text,is_synthetic,prediction
fake,Pet_Supplies,amazon,It catches cat hairs and helps to keep the fur from being visible. The only downside is that it's very hard to get cat hair out of the hair.,1,fake
fake,Pet_Supplies,amazon,I have several dogs and this has been an important part of our growing dog's life.,1,fake
fake,Pet_Supplies,amazon,"Been trying to get my dog to eat the food. I will keep this bag in the house.I bought this for a friend who has a small dog and she had a very large ear. She had no issues with it, it was perfect for her ears. I ordered the larger size and it fit perfectly for her ears. I would recommend this product to anyone who has a small dog.This is a very good collar for",1,fake
fake,Pet_Supplies,amazon,"I bought this for my dog.  It's a good size and my dog loves it.  It's not the best for a small dog but the dog loves it.  I'm sure it would be great for a large dog.My dog loves these treats.  The only thing I don't like is the consistency of the treats.  I don't think they're supposed to be just a treat but I think they're made in China.  It's very hard to find anything that is made in China, so I will probably stick with the ones that are made in China",1,fake
fake,Pet_Supplies,amazon,Waiting for new Christmas puppies. The shipping was fast and it arrived on time.,1,fake
fake,Pet_Supplies,amazon,Love them and would not eat them again.We love this collar.  It's been a couple,1,fake
fake,Pet_Supplies,amazon,"So far so great, I've had the medium and large for about a year now. I'm using them for the first time since I got the medium, and it's great.I have a dog that likes to be outside in the yard.  This one is perfect.",1,fake
fake,Pet_Supplies,amazon,we give one at noon and it's fine. I will keep my dogs in the house. I bought this for a friend who has a small dog and she had a very large ear. It was her only ear.,1,fake
fake,Pet_Supplies,amazon,"This has become a must-have for me, as my dogs are all around us, and this",1,fake
fake,Pet_Supplies,amazon,I have a 5 gallon tank and the water is just too cold. This is the only one I will buy. The plastic part is also very light and easy to wash. I have used this product for about a year now.,1,fake
fake,Pet_Supplies,amazon,This storage container is wonderful! We have 3 cats and they all love it!We have been using this for a long time and it seems to last us a long time. The only problem is that it is,1,fake
fake,Pet_Supplies,amazon,This shampoo always makes my dog's skin shiny and shiny again.  This shampoo doesn't just make,1,fake
fake,Pet_Supplies,amazon,The item looks well made. We have 3 dogs and they all love it!We have been using this for a long time and it seems to last us a long time. The only problem is that it is hard to open. I am very disappointed. This was a great product. My dog was a little nervous at first but it did the trick and she is a strong chewer. I would recommend it to anyone with a strong chewer. I have two very picky cats and this is the one I have tried. I love that it is made in the USA and it has a nice quality. I do like that it is not heavy duty. I do like that it is made in the USA. I bought this for my Yorkie and it works perfectly. It has a good amount of room for him to stretch out. I will be buying this again.,1,fake
fake,Pet_Supplies,amazon,"This is good for small dogs. The only problem is that it's kind of hard to put on. If you want to get your dog to get the harness off, you'll have to go through a little effort to put it on. Otherwise it's very sturdy.The cats have been feeding this to them for years and it has been great",1,fake
fake,Pet_Supplies,amazon,"My dogs like them, and I have them on the third one.  They have a strong smell",1,fake
fake,Pet_Supplies,amazon,"This works just as well as a regular shampoo, which is a lot more difficult to get off.

I had to use a cotton pad to get out the holes, and it's just a matter of removing the pad once a week.

I also noticed that once I put the pads in the bathroom, the water just started getting into the holes.

I also noticed that my dogs had trouble getting their teeth cleaned by the shampoo.

This shampoo works better than the regular shampoo, but I'd be happy to use this shampoo for our other dogs!

Overall, it's a great product that my dogs enjoy.I purchased this for my cat for a Christmas gift.  It was a huge success.  She has only one cat and she had no problems with this food.  It's very healthy for her and she doesn't have any problems with the taste.  I recommend this food to anyone who is looking for a treat to give as a treat.I love this product.  I have been feeding it",1,fake
fake,Pet_Supplies,amazon,"I have three cats who eat a lot of food. I have a lot of variety and one cat is so obsessed with the Chicken Feast that she is running out of treats to get. We go through a lot of treats, so it was a challenge to find treats that she would not eat. I found this one, and it has a very different scent than other treats I have tried. I just put it on top of the regular",1,real
fake,Pet_Supplies,amazon,"Didn't realize this was homeopathic, but I thought it would be a nice addition to the homeopathic.

I had to get a toothbrush and comb out of the box, and now it's a little smaller.

I think it's going to be a great addition to the home",1,fake
fake,Pet_Supplies,amazon,I have been giving this to my dog for about a month now and he loves it!  It is so soft and absorbs the urine. The dog is not a great chewer but it does help his breath. I would recommend it. I bought this for my dog who is a chewer and I love the fact that she can be a little bit lazy so I could use it when she gets bored. She seems to enjoy it too. I have two very picky cats and this is the one I have tried. I love that it is made in the USA and it has a nice quality.,1,fake
fake,Pet_Supplies,amazon,This is the third Puppia fountain I have bought and it is a nice fountain for the price. It is so small that it is not,1,fake
fake,Pet_Supplies,amazon,"The sleigh bells didn't work, but the fact that they're made in China makes the whole thing a little more affordable. The plastic ones are also made in China, so it's",1,fake
fake,Pet_Supplies,amazon,Terrible stuff!  sticks to the bones and the dogs love it.  I have a large dog and she loves,1,fake
fake,Pet_Supplies,amazon,"I purchased the Aquaclear 20"" for my cat and it fit perfectly.  He loves to play with it and it seems to be a great value.  He has a great time with it.I had this for a few months before it stopped working. I had to return it. I had a 2 year old cat and it stopped working. I ordered another one for her and it will continue to work. I have a dog and she loves it. She will play with it for hours and if I get too excited she will start barking. I am not sure how she is doing with this but it's working. I have used it for a couple of months now and she is still very active.I'm a huge fan of this product and I can tell you I",1,fake
fake,Pet_Supplies,amazon,"<div id=""video-block-R37AHS6LQISNA1"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/A1o4pS7g6S.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/A1uXvS8yQS.png"" class=""video-slate-img-url"">&nbsp;this is just the perfect size for my little dog. She's a bit smaller than",1,fake
fake,Pet_Supplies,amazon,"My dog gets anxious when I say, ""We're going to have to go to the store.",1,fake
fake,Pet_Supplies,amazon,The only substrate I would recommend for the cat food. I will keep this for the next couple of,1,fake
real,Pet_Supplies,amazon,Small enough to put on the foot of my bed and my Chihuahua sleeps in it.,0,fake
real,Pet_Supplies,amazon,"I have a 7 month old kitten, three 6 year olds and one 16 year old cat. My 6 year old Tortie figured this feeder out instantly. As soon as I put the food in one tube and moved to another tube, she was emptying the first tube. Zero challege for her but she seemed to enjoy the act of scooping the food. The other two 6 year olds figured it out after watching my Tortie. She was a better teacher than i was. However, one of them only has one eye. His depth perception is off. So for him i sprinkled kibble between the tubes for him to have to reach between and get. That still slows down his food intake but is a bit easier for him. The rest preffer the tubes. My 16 year old had to start out with no tube, but in a half hour was fine picking treats out of the smaller tube. My kitten eats kitten food as shes still growing so, shes not interested at all in the feeder as it has ""yucky big cat"" food.
All in all, this is a good feeder that is going to replace a normal food bowl. My husband and i liked it so much, we're considering the bigger interactive board as well so they have even more variety.",0,real
real,Pet_Supplies,amazon,"I can honestly say, I do not know if this product works or not.  It really STINKS!!! STINKS!! Even before I remove the cap and seal!!! The Durvet Nu-Stock Ointment might work well, but I guess it's best if used on livestocks and out-door pets.  Definitely not recommended if you have an indoor pet.  My poor dog stinks up my apartment and I only used a small amount on his skin.

I will NOT recommend for indoor use at all.

The ointment was tossed in the trash!! Not using that stuff then have that lingering toxic odor in an enclosed area.",0,fake
real,Pet_Supplies,amazon,"It is a very nice size and it absorbs very well.  It can even absorb like multiple accidents.  So, so times I just leave it out if only a small part of the pad was used.",0,fake
real,Pet_Supplies,amazon,"We own this bone and went to buy a second one. When I saw it only had 3.5 stars on Amazon, I felt compelled to write a review.

This bone is great. We fill it with peanut butter and freeze it every day for my 40 lb pit bull before he goes in crate.
(1) Very durable. My dog has chewed on it every day for the past 3 weeks and there are no dents in it.
(2) I prefer the glossier material of the Bionic Bone over the more rubbery Kong. The Bionic Bone feels less gross when you pick it up wet.
(3) The Bionic Bone is easy to fill with peanut butter because both sides have holes in them, and it is hollow all the way through. The holes fit the shape of a butter knife well and it is easy to scrape PB off the knife while loading it in.
(4) For the same reasons, it is easier to clean than a Kong (PB tends to get stuck deep in Kongs).
(5) I think that it is better shaped to fit a dog's mouth than the hole of a Kong - my last dog would lose interest in the Kong because he could not reach all PB stuck inside. The Bionic bone is the perfect combination of challenging while not frustrating.

(Sorry Kong - not trying to pick on you.) In conclusion, this is a great product and we are buying a second one.",0,real
real,Pet_Supplies,amazon,My dog's favorite toy (24 lbs). But the current price at $10 is 3 times too high,0,fake
real,Pet_Supplies,amazon,This is my back up filter in case of power outage. It is simple to hook-up simple to clean and yes very quiet and easy to operate. Just set it up hang on the side and your done. I guess if you have a small tank it will work fine. Remember always buy more than your minimal rating or you will be sorry. I hook this up to a battery inverter in the event of a power failure to at least keep my 100 gallon tank with some sort of filtration. This was an issue with Hurricane Irma. All my fish and corals survived and doing great.,0,fake
real,Pet_Supplies,amazon,"My cats love these!  They are large enough for them to lay on and enjoy after they finish scratching!  They love the catnip, too!",0,real
real,Pet_Supplies,amazon,Very durable and cute minty snowball for my power chewer labs.,0,fake
real,Pet_Supplies,amazon,"Not for bigger dogs, destroyed in one hour, the bunny toy lasted a week or so.",0,fake
real,Pet_Supplies,amazon,"I bought a 3 pack of deer antlers from WhiteTail Naturals for my dogs.  I have a medium size retriever/aussy mix and a small Rat Terrier.  They both like to chew on antlers.  They will chew on these if the other ones I bought are not around.  However they are not as ""preferred"".  I think they may be older as the other ones I bought were marketed as current year antlers and the dogs clearly prefer them.

All in all these are pretty good but not as good as others so I am only rating them with four stars.",0,real
real,Pet_Supplies,amazon,"I'm really impressed by this food, although before a month ago I never heard of the company. I always go to dogfoodadvisor.com before I consider feeding my two Anatolians any food. They rate the food and tell you everything that's in it and what those ingredients do to and for your pet. They didn't have this exact flavor available to read about( my understanding is that this is due to it being so new) but all the other lines, grain free and otherwise, by this company got 4.5-5 star recommendations which they don't give out lightly. I mixed this with an equal amount of my usual pet food so there was no tummy upset. Both dogs, one of which can be a picky brat, have eaten it with no qualms and some gusto. They aren't begging me for it but they aren't ignoring their food either. My only issue with this food is that it's more expensive than my usual food. You do need to pay for quality but you need value as well. Otherwise I would definitely get this again for my fur kids.",0,fake
real,Pet_Supplies,amazon,"Good source of carbon at a resonable price.  Large pellets thought, may want to cursh them down to a smaller size.",0,fake
real,Pet_Supplies,amazon,"in my living room, has a small foot print, and kitty was using it by the first day. Previously I had a kitty bed (11""x12"") that screwed to the window seal and I was afraid this bed wouldn't be as substantial... it was just fine. She loves the sisal so finally I can get rid of the cardboard that gets on everything!!",0,real
real,Pet_Supplies,amazon,"I just received this so we are on day one, but so far my dog LOVES it. He hasn't been interested in any non-edible chew toy I've given him but he is absolutely loving this.",0,real
real,Pet_Supplies,amazon,My dog is in LOVE with these and will dance around until she gets one a day too.,0,fake
real,Pet_Supplies,amazon,"Our two inside cats can smell up the laundry room quickly when they use their litter box with standard clumping type litter. What a breath of fresh air these pine pellets are!  The pellet breaks down with liquids and solids are easily removed.  Never any urnine or feces smell, but instead a fresh pine odor. Highly recommend this to all inside cat owners. I won't use anything else from now on. Free shipping also offered with those 40 pound bags, so you can't go wrong.",0,real
real,Pet_Supplies,amazon,"I have purchased 3 of these tags for my cats and I must say, they are my favorite. These tags obviously don't make a lot of noise when your pet is walking/running, they are also very secure if you put them on correctly. The directions that come with the tag were a little confusing for me but I managed to secure the tag on their collars very well. The tag comes with a strip of this Velcro material that loops behind the tag itself and then around the collar.  They've been wearing them for about a year now (including 1 outdoor cat) and they are in good condition. A bit pricey but worth it in my opinion.",0,real
real,Pet_Supplies,amazon,easy to use and does a great job of getting rid of loose hair,0,fake
real,Pet_Supplies,amazon,Nothing is wrong with the product but my dog didn't like it,0,real
real,Pet_Supplies,amazon,My yellow lab ate this in 3 days.  Every evening I would find the two pieces separated in different parts of the yard. The plastic was pretty soft and a larger dog could easily chew it to pieces.  It didn't serve its purpose. My dog thought of it as a toy not a waterer...,0,real
real,Pet_Supplies,amazon,"Booties appear to be well made. As cooperative as my dog was through all my multiple attempts to get the booties on his x-small furry feet, it was challenging and took time. He did his best hip-hop dance moves until he realized they weren't coming off.",0,real
real,Pet_Supplies,amazon,"My rabbit loves this. He uses it two ways, to sleep in and to set on top.",0,fake
real,Pet_Supplies,amazon,"My cats -- a kitten and an adult cat -- both enjoy this. I intended it for the adult, but the kitten digs into it, too. I bought Kitten formula and they both like that as well. My cats are growing and thriving and happy. I couldn't ask for anything more.",0,real
real,Pet_Supplies,amazon,"I always feed my dogs and foster dogs this.  I never have a problem transitioning them from the shelter food to this and now skin issues!!!  Dogs eat and love it.  Recommend it to all people that adopt!
Wonderful food.",0,fake
real,Pet_Supplies,amazon,Works. My dog is confused trying to find where she peed before so I would say this works.,0,real
real,Pet_Supplies,amazon,"It was hard to tell from the picture or the description whether the bowls were plastic or metal, and I unfortunately assumed the latter, but was wrong.  Plastic bowls are not great for most breeds of dogs, as they harbor bacteria, and obviously can be chewed, which can cause irritation and/or cuts and scrapes to the dogs face and mouth.  Also, to keep my dogs from stealing each others' food, I feed them in their crates.  From the dimensions I also assumed (I'll learn to stop assuming) that this feeder would fit comfortably in a large crate with plenty of room for my dog to eat.  Because the design of this feeder is so round and wide, the ""legs"" are just slightly too wide for the tray in the bottom of the crate.  This would probably be a decent feeder for someone who doesn't mind lots of plastic or that have a larger area for the feeder.  It's definitely not compact or discreet, though it does seem to be sturdy for an all plastic product.",0,fake
real,Pet_Supplies,amazon,"Terrific dog good.  I had to switch my puppy from puppy chow to a larger kibble and I was worried he would not eat it (he is notoriously fussy).  But he loved it. It is 5-star rated, not one of the cheapest dog foods on the market, but it is worth every penny and the old saying 'you get what you pay for' is applicable.  .",0,fake
real,Pet_Supplies,amazon,"vital to monitor koi pond and avoid ph crashes, illness
easy to use",0,fake
real,Pet_Supplies,amazon,"For the most part this thing works by catching food and water from spilling out from the bowls. There are a few annoyances with this feeder, however:

- The top light part and the bottom dark part are two separate pieces with no clips or latches. it simply sit's on top loosely and my 8 week old puppy has pushed it out from the bottom part a few times.

- There are no easy way to pick this tray up. If you grab the top part you'll simply lift it away from the bottom part. You'll have to use to hands or hold at an awkward angle to pick up both trays.

- The rubber feets are loose and not securely attached to the tray. One fell out at some point and now the tray wobbles when the puppy tries to eat.

- The last thing is the bowls are very light or it has no method to secure the bowls from moving around when the dog tries to eat or simply being lifted completely out of the hole.

These things hard to see from the listing and only discovered after using for a week. It still works fine besides those annoyances. Some pros are my puppy likes to bite the walls like a chew toy.",0,real
real,Pet_Supplies,amazon,"We tried Angel's Eyes for our terrier mix, and it worked very well.  Then I thought I'd switch to this product, just to try, and it works almost as well for him.  He still gets some dry, brown ""eye boogers"" in the corners of his eyes (the color, BTW, which some reviewers describe as looking like ""blood,"" is likely normal and due to oxidization), which we find easy to remove, and there are almost no more tears.  So we are satisfied with this product.",0,real
real,Pet_Supplies,amazon,"I don't yet know the long-term help for my oldest dog's teeth and plaque build up or preventing plaque on my younger dog, but it seems to have helped the older guy's haggard breath in just a few days. I give a 15lb Terrier a half of one and a 70+lb Boxer a full stick, almost every day. They both LOVE THEM.",0,fake
real,Pet_Supplies,amazon,"I have a 6lb Yorkie and the harness collars I have been using were such an unhappy experience for the dog and me, even the adjustable ones.  This is a wonderful collar for me and the dog.  I walk my dog twice a day on the capitol grounds, she pulls, runs, jumps and has a great time now...so do I.  No choking.  Love it.  I am buying another one.  I read the instructions from a review to measure right behind the front back legs up around chest with 2 fingers being comfortable able to go under the measuring tape.
I am measuring one inch smaller this time.  The one I received works fine.  But just one inch smaller will be perfect.",0,real
real,Pet_Supplies,amazon,"I will be ordering more of this product. It is small enough to give to smaller dogs, (Jack Russells) but large enough to be more than a gobble.",0,fake
real,Pet_Supplies,amazon,"This is a great filter. I had one of these in a previous tank, which is why I ordered this one. It is quiet and easy to clean. It is also very easy to assemble. I recommend It.",0,real
real,Pet_Supplies,amazon,"It's a great toy, the dogs love it.  I love the tail that moves independently from the goose.  Really, really love it.",0,real
real,Pet_Supplies,amazon,"Mr. little 8 month old female puppy loves this toy best of all.  It's unique ""oh noooo"" sound is activated by pushing a spot on the tummy area and whenever she hears that she comes running ready to play.  A couple of times lately she has accidentally made its ""voice"" go off too which she seemed to like also.  It's good to throw holding by one arm so it does ""cartwheels"".  I have two dogs actually, both under 10 pounds, and sometimes the two of them both grab and arm and play tug of war after I throw it which is fun too.  It's holding up very well but nonetheless I'm getting another because she likes it so much and I don't want to be left empty-handed if the other one quits working or if it just gets too dirty.  Me and my two dogs give it a definite thumbs up.",0,real
real,Pet_Supplies,amazon,"This is SO lightweight--it's a pleasure to lift. A friend tried this litter and found her cats walked around the house with it stuck to their feet. While all litter sticks to feet, this is light enough to make the trek much farther from the litter box.

My experience has been fine though. My cats don't care about it, they just use it. They DO seem to be able to 'toss' if farther when there's a lot of vigorous digging. The scent is just fine (I've read all the reviews about stinky litter and it smells the same to me as other Tidy Cats products.)

My only problem is the cost (4 stars). It's litter. It gets pooped and peed in and then I toss it. I don't see the purpose of spending the money on this--UNLESS you have trouble lifting the litter and it's either expensive (light) litter or no cat! THEN I say, this does the job, AND it's light! Keep your cat!",0,real
real,Pet_Supplies,amazon,My cats love this stuff. Good dry cat food delivered right to my door.,0,fake
real,Pet_Supplies,amazon,Easy to assemble and disassemble.  Very roomy and everything looks great. Been using it a few months now.,0,real
fake,Kindle_Store,amazon,Well what can I say?  The story is just too short.  The characters are just too self-centered.  I wish there was more development and development.  I would have liked to see more of the dynamics in the story.  This was an excellent,1,fake
fake,Kindle_Store,amazon,Ian was in jail for a murder and the only thing that kept her safe was the fact that he wasn't living the life he thought he should have. This is a great story with a great ending. I would definitely recommend this series. I really enjoyed this book. The characters were strong and likable. I found myself rooting for the characters and I loved how they all made it through their trials and tribulations. I'm looking forward to reading more from this author.,1,fake
fake,Kindle_Store,amazon,"I'm so happy that Camryn has finally come to terms with her past and is now a full time woman. I know I am, but I am still a complete mess. I can't even begin to describe how much I loved her. Camryn is one of my favorite characters in the entire series. I have read the entire series, and I have not lost a single one of them. I can't wait to read the next installment.I enjoyed this book.",1,fake
fake,Kindle_Store,amazon,"Do know this is a spoiler, I thought it was a bit boring, but I was just bored.  I had to read the book to get through the story.  I wanted to go back and look at the other books in this series.  This is a great series for the fans.  I have read the other books in the series and can't wait to see what happens next.  This book has a lot of action and danger.  It's very realistic.  I highly recommend this book.I really enjoyed this book.  I was actually not sure if I liked it or not.  I really liked the characters and the story.  It was a fun read.I have read this author before and she is not my favorite.  I have read all her books and have",1,fake
fake,Kindle_Store,amazon,Oh I can't keep hush-hush.  I've read a lot of books by the author and this one had me laughing out loud and then crying out loud.  I can't wait to read the next one.  I will be reading the next one.  I have read other books by this author and I can't wait to read the,1,fake
fake,Kindle_Store,amazon,"This was pretty good hope that the whole story would end.

The story was a bit slow.",1,fake
fake,Kindle_Store,amazon,"W O W.....This is my first book by this author and I will admit that I have been following her since she first released her first book.  The story was great and it was so well written.  It was a good read.I absolutely loved this book! I was given this book by a friend and I was hooked immediately. I can't wait to read the next book in this series.This book was awesome!!  I love the characters and the story line.  I can't wait to read the next book.  I highly recommend this book!  I just couldn't put it down and am looking forward to reading the next book in this series.  I am so happy I picked this book up, it has such an amazing story line.  I am so hooked on the series and can't wait to read the next one.  Thank you very much for this amazing story line.  I was given a copy of this book in exchange for an",1,fake
fake,Kindle_Store,amazon,Enjoyed every minute of this book. The characters were well developed and kept my interest. I recommend this book,1,fake
fake,Kindle_Store,amazon,This final book in the series. The characters are well developed and the story is well told. The story is well-written and the characters are well-developed. I was very impressed by the writing style and the characters. I would recommend this series. This is a great series for young and old.,1,fake
fake,Kindle_Store,amazon,"Book two starts off right where the first one left off.

The story starts out with Liam and Sofia finding each other, both with their own personal",1,fake
fake,Kindle_Store,amazon,"Third in series. The Shadowcatcher has the potential to be a great series, but I don't think it's worth the wait.

I received a free copy of this book in exchange for an honest review.

This book was one of the most enjoyable I've",1,fake
fake,Kindle_Store,amazon,"When I started this short story, I thought it was a bit boring, but I was pleasantly surprised.  The story is told from both Finn and Carrie's point of view, and the characters are well developed.  The main characters are well developed, and the story keeps you interested until the very end.

I did get a little confused about the hero and",1,fake
fake,Kindle_Store,amazon,I thought that Matt's faith and his love for the woman he loves were admirable. I was sad to see him fail. The strength of his faith is admirable and the courage of his love is admirable. I enjoyed this book a lot. I thought it was a great series. I love a good mystery with a good twist. I can't wait to see what happens next. I received a complimentary copy of this book for my honest review.,1,fake
fake,Kindle_Store,amazon,"Bruuuh! DES! You a beast!

I'd say this book was my favorite in this series. It's not the best but it's good",1,fake
fake,Kindle_Store,amazon,"Complimentary copy given in return for an honest review.

I received this book in exchange for an honest review.  The opinions of the reviewer are my own.This is a great book. It is well written and the characters are well developed. This book is a great series for young people. It is a quick read and will make you smile and cry. I will definitely be buying more of this series.This book was great! The characters were all well written and the story line was very interesting. I hope the next book will be a little better. I recommend this book to everyone.I really enjoyed reading this book. It was a sweet story. It was a quick read and I enjoyed it. I would recommend this book to anyone looking for a quick read.This is a great series!  I have read every book by this author and this series has been one of my favorites.  I recommend this series to anyone who loves a good read. ",1,fake
fake,Kindle_Store,amazon,I absolutely love this series.  I love the characters and the storyline.  I would recommend this series.  Great job!I liked this book but the writing was a bit slow. The story was a little rushed.  I would have liked to see more of the characters in the book.  I could have read the book in one sitting.I liked this book so much I could read it in one sitting. I was happy to see that the author took the time to write,1,fake
fake,Kindle_Store,amazon,Let me just say this book has it all.  It is a great story about a couple who find themselves in the middle of a bitter divorce and have to figure out what is going to happen next.  It is a very sweet story about two people who find themselves in a lot of trouble.  I liked the characters and I enjoyed the interaction between them.  I really liked the way the author presented the story and the characters.  It was an interesting read and I will definitely read more of her work.I enjoyed this story.  It was a little confusing at times but it was still,1,fake
fake,Kindle_Store,amazon,This is a short novella that takes you on a journey of discovery and discovery. I was given an ARC in exchange for an honest review. The author is a wonderful writer and I look forward to reading more of her work. I enjoyed this story. I liked the characters and the storyline. I found myself with a feeling of danger in the end. It was a fun read. I liked the ending. I liked the fact that the two main characters were a good couple. I liked the fact that the author gave the reader a good story line. This was a great book. It was fast paced and well written. The characters were well developed. It was a fun read. I have read this author before and she is not my favorite. I found it a bit hard to believe that she would write this book for me. I will be reading the next one. I have not read the previous book and it is not my favorite. I am not sure if this author has had a chance to do a better job of writing this book. I will have to wait for the next one. I was very disappointed in this book. It was not a great book but it was a great book. I would recommend this book to everyone. I have enjoyed reading the series and this one had me wanting more.,1,fake
fake,Kindle_Store,amazon,"Lorik has been for ever since he was a young boy.

Now, the only one he is allowed to know is the one he loves.

But when he meets his mate, he is in for a surprise.

This story is about a boy who has been with a man for as long as he can remember.

This story is about a boy who is a virgin who has been betrayed by his parents and now lives with his own mother.

This story is about a boy who is a man who has",1,fake
fake,Kindle_Store,amazon,The description of this book is an easy read and you will not be disappointed. I was given an ARC in exchange for an honest review.,1,fake
fake,Kindle_Store,amazon,"This is a short story that takes you on a journey of self discovery, self healing and self-help. The story is filled with both emotional and spiritual depth, and it is a truly compelling read.

The author brings us a lot of emotions and emotions to the story. I felt a bit lost with the characters and I felt the need to bring them out of their comfort zones and into their lives. I felt as if the story was told with a certain amount of realism and it was very believable.

I am absolutely hooked on this series. I can't wait to see what happens next!A good read, especially for a weekend. I found myself wanting more",1,fake
fake,Kindle_Store,amazon,"This book is for sailboat readers and the reader must read it.

The author has done a great job of describing the sea.  The descriptions are clear and easy to understand.  The author does not leave the reader hanging on the last page.  I recommend this book.I was looking forward to reading the book",1,fake
fake,Kindle_Store,amazon,"What a talented writer. His style has kept me engaged and engrossed my brain. I'm looking forward to reading the next book in his series.

I received a copy of this book in exchange for an honest review.I enjoyed this story. I liked the characters and the storyline. I found myself with a feeling of danger in the end",1,fake
fake,Kindle_Store,amazon,"Really enjoyed this book! I loved the characters and the story.

I received this book from the author in exchange for an honest review.  The opinions expressed are my own.I enjoyed this book.  It was good, but it had some issues with the story.  The first one was a little predictable, the second one was a little more interesting.  I really liked the first book",1,fake
fake,Kindle_Store,amazon,Probably not on my reread list. The story is just too short. There is a lot of,1,fake
fake,Kindle_Store,amazon,Dirty Deeds only gets a few more pages with the third book in the series. I was hoping to get a part 2 before I read this one but the first one was a bit boring. The author had me on the edge of my seat. I love her characters and the way the book flowed. I loved how the heroine was able to write a believable story with a strong male lead.,1,fake
fake,Kindle_Store,amazon,I started this book today and it kept me engaged. I will be reading more books by this author,1,fake
fake,Kindle_Store,amazon,"To think that when we are caught up in the events of the first book, the reader has to wonder what we are going to be thinking and feeling the next time we are in the bookstore.

The story in this book is very enjoyable. I enjoyed reading it.

I received a free copy of this book from the author in exchange for an honest review.I love this series. It has all the",1,fake
fake,Kindle_Store,amazon,I love anything this woman writes. The characters are just so real. There is a strong edge to them. I love the fact that,1,fake
fake,Kindle_Store,amazon,"Lots of desire and uncertiny, and the fact that you're a member of a small group of people is so heart-",1,fake
fake,Kindle_Store,amazon,This is a story about a young girl with a history of being a killer. She is one of the few survivors. The story moves at a steady pace and the characters are strong and interesting. The author does a great,1,fake
fake,Kindle_Store,amazon,"Una historia de amor maravillosa,me gusto su su gusto de la historia de amor la historia de amor,cantada que no se libro que no de su contejo.  Esta historia de amor.I really enjoyed this book.  I love a good mystery with a bit of mystery in",1,fake
fake,Kindle_Store,amazon,"I love getting to continue reading this series.  I loved all the characters, the way they came together and the way the story flowed.  The characters were great.  I can't wait to see what happens in the next book.This was a very good story. The characters were well developed. I liked the way the story line was told and",1,fake
fake,Kindle_Store,amazon,Recently I was able to find an easy way to make this book work for me. I just wanted to read it. The author did a good job of making the book a little more interesting. The author did a good job of making the characters believable.,1,fake
fake,Kindle_Store,amazon,"As a parent who wants to be part of the family, it's important for the baby to grow up and be the best friend, not the bad boy. This book is very informative and it's well written. It's a great read. I love this series. The characters are great. I liked the banter between them.",1,fake
fake,Kindle_Store,amazon,"I love this series!!! I'm not sure if I will read the next book, but I will definitely.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book.This was an excellent read. The characters were strong,",1,fake
fake,Kindle_Store,amazon,This is a good shifter book. The characters are well developed and the story is well told. The story is well written and the story is well written. The writing is great and the story is well told. It was a good read.I read this book to my niece and her cousin and it was great! I can't wait to read the next one!I've read all of the books in the series and I can't wait to see what happens next. I love how the characters come to life in this book. I will definitely be reading more of,1,fake
fake,Kindle_Store,amazon,"I like the story line and the characters.  I was a little surprised that the author decided to leave things at the end.  I also thought the ending was a bit rushed.  I guess it's just a good story line.This was a very good book. The characters were well developed. I liked the story and the characters were well developed. I think this book could have been a great book if it had a bit more depth and some more depth of character development.I read this book in one sitting, and I absolutely loved it! I was so excited to read this story. The characters were real, and the story flowed",1,fake
fake,Kindle_Store,amazon,"Patrick is a man who has an amazing personality and a good heart. When he meets Kate he is a man that needs to get over his past and get out of his life. This is a very well written story.

I was gifted an ARC copy of this book in exchange for an honest review.

I received a complimentary copy of this book in exchange for an honest review.

I received a copy of this book in exchange for an honest review.

I received a copy of this book in exchange for an honest review.

I received a copy of this book in exchange for an honest review.

I received a copy of this book in exchange for an honest review.
",1,fake
fake,Kindle_Store,amazon,Read this in a day.It was an interesting read.  I enjoyed the characters and the storyline.  I had a hard time with the writing style,1,real
real,Kindle_Store,amazon,The characters and the story line are well developed.  The story is easy to follow and I did not find any errors in the writing.  There are a few twist in this book.  I believe you will enjoy this book and I will be looking for other books from this author.,0,real
real,Kindle_Store,amazon,"This is an ambitious, grand sexual adventure set in Arthurian times. Ambitious because Arden takes on myth and has managed humbly to make them human. She doesn't sell out her characters in favor of spending valuable time describing or focusing on the universe, nor does she in ore it completely. I was astounded by Arden's fluency in historical detail, not to mention the authenticity of the gay male sex acts. She proves that any sex scene can be arousing to anyone regardless of orientation: the passion, hunger, and starved desire of any person makes something sexy and arousing.",0,fake
real,Kindle_Store,amazon,"It was interesting to think about and learn about some of the motivations behind actions, and how they apply. The book served as a personal insight for me to determine best influence tactics based on certain situations.  I feel that the information I've gained from reading this will give me a lot more confidence and will enable me to influence a wider range of people. I think it can do the same for anyone. I would highly recommend this book to anyone who was wanting to learn communicate great ideas but communicate influential ideas.",0,fake
