label,hotel,source,text
deceptive,Catalonia Gran VÃ­a Madrid,CG,"The rooms are spacious, clean, and well-equipped with comfortable beds and modern facilities. The hotel's location is stellar, it's right in the heart of Madrid, with excellent access to top tourist attractions, shopping, and a vibrant restaurant scene. The rooftop pool and bar offer truly stunning views of the city. Only minor point to improve would be the slow service at reception during peak check-in times."
deceptive,Catalonia Gran VÃ­a Madrid,CG,"Location was fantastic! Right in the heart of Madrid, access to all the city's main attractions was incredibly easy. Rooms were comfortable and staff extremely professional. Given the central location, street noise can be an issue if you're a light sleeper."
deceptive,Catalonia Gran VÃ­a Madrid,CG,"The hotel's architecture is appealing and its location is quite convenient, close to the city center. Unfortunately, my stay at the Catalonia Gran VÃ­a was disappointingly unpleasant. The biggest downside was the noise level. As my room overlooked Gran VÃ­a, a heavily trafficked street, it was incredibly noisy throughout the night. Although the hotel can't control the external noise outside, the sound insulation of the windows was far from adequate. Moreover, the air conditioning system did not function properly and the staff didn't manage to fix it, leading to uncomfortable nights spent in a stuffy room. Breakfast was also a concern. The breakfast room was very crowded, and the food variety was really uninspiring, hardly matching the quality you'd expect from a hotel of this type. Speed of service was slow and though many of the hotel's staff were very friendly, others seemed indifferent."
deceptive,Catalonia Gran VÃ­a Madrid,CG,"The hotel location is fantastic, right in the heart of Madrid. Although the location is great, the noise from the Gran Via was horrendous. It was almost impossible to sleep, even with earplugs provided. The bed was very uncomfortable. Moreover, the air conditioning unit in the room was extremely loud, making a good night's sleep impossible. Also, the hotel is undergoing a renovation which we were not made aware of during booking. It did, unfortunately, interrupt our stay due to the noise and dust."
deceptive,Catalonia Gran VÃ­a Madrid,CG,"Centrally located with easy accessibility The rooms were not well maintained, there was a distinct noise from the street, which made sleep difficult. Also, the staff seemed uninterested in helping and the WiFi was extremely slow."
deceptive,Catalonia Gran VÃ­a Madrid,CG,"The location of the hotel was great, right in the heart of Madrid. Despite the great location, my stay at the Catalonia Gran VÃ­a Madrid was subpar. The room seemed to be dated with visible marks on walls and furniture. This certainly did not match the photos I initially saw on the website. Additionally, the noise from the busy Gran Via street was very noticeable and quite the disturbance during my bedtime. Lastly, the service was not particularly friendly or efficient. At times, it felt like I was an afterthought."
deceptive,Axel Hotel Madrid - Adults Only,CG,"Fantastic location in the heart of Madrid, stylish and chic decor, adults-only policy adds an extra serenity, the rooftop bar provides a great view Could use more variety in their breakfast menu"
deceptive,Axel Hotel Madrid - Adults Only,CG,"The Axel Hotel Madrid is an adult's paradise. Conveniently located within walking distance to major key sites, the property features a welcoming atmosphere and chic design. Staff members are delightful, incredibly attentive, and immensely helpful. They catered to my every need and made my stay unforgettable. The facilities are top notch, with a well-equipped fitness center, a fabulous rooftop bar with stunning city views, and a fantastic restaurant. Rooms are spacious, comfortable, and beautifully appointed. Not many downsides here unless the 'Adults Only' premise is restrictive to some families with kids. Also, bear in mind it's in a bustling location, so light sleepers should request a room away from street side."
deceptive,Axel Hotel Madrid - Adults Only,CG,Centrally located with clean and modern amenities The breakfast spread could be improved
deceptive,Axel Hotel Madrid - Adults Only,CG,"I really loved the location of Axel Hotel Madrid - right in the heart of the city. The staff was incredibly welcoming and helpful, the rooftop bar had a spectacular view, and the room was modern and clean. The only downside was the slightly noisy street outside, but it didn't really affect our stay too much."
deceptive,Axel Hotel Madrid - Adults Only,CG,"The location of the hotel is brilliant, rooms are modern, clean, and service is top-notch. The hotel breakfast was lackluster, could definitely use a better variety."
deceptive,Axel Hotel Madrid - Adults Only,CG,"The rooftop pool and bar area does give a good view across the city, and the hotel is located fairly centrally. The hotel doesnâ€™t feel well maintained. The corridor lighting was not working so it was dark. There was trash in the hallway that wasnâ€™t picked up. The room was also dark and the lighting controls were complicated. The air conditioning wasnâ€™t very effective and the room was uncomfortably warm. The shower flooded the bathroom floor every time it was used. The bed was uncomfortable."
deceptive,Axel Hotel Madrid - Adults Only,CG,"The central location and design-oriented atmosphere Tiny rooms, horrible noise from the street and other rooms, lack of amenities and incredibly unresponsive and unhelpful staff."
deceptive,Axel Hotel Madrid - Adults Only,CG,"The location was convenient, an easy walk to many popular areas of Madrid. Unfortunately, the rest of the experience was less than stellar. The rooms were in poor condition, with noticeable wear and tear. The noise from the street was disruptive and made it difficult to sleep. Additionally, the customer service was not up to par, as the staff seemed disinterested and unhelpful."
deceptive,Axel Hotel Madrid - Adults Only,CG,"The central location of Axel Hotel Madrid is quite convenient for sightseeing and exploring Madrid's lively nightlife. Unfortunately, the hotel service fell short of my expectations. The rooms were small and quite minimalistic, lacking the comfortable feel needed in a hotel room. The walls seemed thin as I was often disturbed by noise from surrounding rooms and the hallway. Also, the staff were not as friendly and accommodating as I hoped, which made my stay less pleasant. The food offer didn't meet my expectations, I think there is much room for improvement."
deceptive,Axel Hotel Madrid - Adults Only,CG,"The lobby was modern and welcoming and also the location was central, which made it easy to get around. The room was incredibly tight. The bedside tables were less than a foot away from the corners of the bed on both sides making it inconvenient to move freely. The room also lacked sufficient lighting, especially in the bathroom. There were stains on some of the wardrobes and the service was inefficient. Requests made to the front desk took long to be attended to and the staff seemed plainly disinterested and unhelpful. Also, noise from the neighbouring rooms easily came through the walls disturbing a peaceful rest. Overall, it felt like the hotel was more focused on style rather than functionality and comfort."
deceptive,Eurostars Casa de la LÃ­rica,CG,An excellent hotel in an excellent location! The rooms were spacious and clean with super comfy beds. The staff were helpful and attentive without being intrusive. The breakfast buffet was a delight with plenty of choice! Haven't noticed anything substantial.
deceptive,Eurostars Casa de la LÃ­rica,CG,"Absolutely superb experience during my stay. The service was exceptional, the staff were kind and very attentive. Loved the spacious rooms, elegantly furnished and impeccably clean. Excellent location, walking distance from Madrid's main attractions, restaurants, and shopping areas. The breakfast was diverse, plentiful, and delicious too. WiFi could be slightly better, had a few connection drops. Also, it could be a bit noisy outside during the night due to the central location."
deceptive,Eurostars Casa de la LÃ­rica,CG,"Excellent location, helpful staff and comfortable rooms. Breakfast could be improved."
deceptive,Eurostars Casa de la LÃ­rica,CG,"Eurostars Casa de la LÃ­rica in Madrid exceeded all my expectations. The interior is elegant, yet welcoming, and the rooms are spotless and comfortable. The hotel's location is ideal, being close to major attractions and public transportation. Although the breakfast was excellent, it could be a little pricey for some."
deceptive,Eurostars Casa de la LÃ­rica,CG,"Absolutely beautiful hotel; comfortable, luxurious rooms and public areas. Centrally located in Madrid, close to most of the city attractions. A bit more expensive than other available options."
deceptive,Eurostars Casa de la LÃ­rica,CG,"Prime Location There were quite a few downsides in my stay, the room service wasn't reliable and the television in the room was out of order. Prices at the mini bar were astronomical."
deceptive,Eurostars Casa de la LÃ­rica,CG,"The location of Eurostars Casa de la LÃ­rica in the heart of Madrid was quite convenient. The hotelâ€™s downside primarily centered on the poor service quality of the staff members; they were dismissive and not particularly helpful. Additionally, the rooms were not as clean as one would expect; I found dust on the furniture and some bathroom fixtures were not in the best condition. Basic amenities, such as coffee and tea, were not replenished daily. To my disappointment, the noise was unbearable, particularly during the early morning due to the absence of sound-proofing. The provided breakfast was basic and unworthy of its cost."
deceptive,Eurostars Casa de la LÃ­rica,CG,Great central location within walking distance to attractions. Hotel rooms were very small and outdated. Sound proofing was minimal and noise from other guests was disturbing. It was not worth the money spent.
deceptive,Eurostars Casa de la LÃ­rica,CG,"The architecture and design of the hotel building is quite impressive, and the central location is definitely a plus. My experience with the Eurostars Casa de la LÃ­rica was well below expectations. The service left a lot to be desired. The staff was quite unresponsive to queries and did not provide adequate support. Also, the rooms were not well-maintained. Some of the furniture seemed outdated and the bathroom wasn't cleaned properly prior to my stay. The food served in the restaurant was of mediocre quality and not worth the price. I also experienced a lot of noise during my stay which disrupted my sleep."
deceptive,Eurostars Casa de la LÃ­rica,CG,"Great central location Elevator and room smelled like dirty feet. The elevator was tiny, could hardly fit a person with one piece of luggage. The room itself smelled like dirty feet or dirty socks. The bed sheets also had a smell to them, I requested for them to be changed but the smell was still there. Even with the window open, smell persisted. The closet had no doors, therefore all my clothes had to smell like the room. I would not recommend and definitely would not stay again."
deceptive,Emperador,CG,The hotel is in a very central location and the staff is extremely professional and courteous. The breakfast could have been a little more varied.
deceptive,Emperador,CG,"Excellent central location. Staff was friendly and helpful. The rooftop swimming pool was a nice bonus. Some rooms could use a modern update, but everything was clean and functional."
deceptive,Emperador,CG,"Amazing location and service, the rooftop pool was a delight. Nothing significant to note."
deceptive,Emperador,CG,Services are superb and the facilities exceed my expectations. I'd love the rooftop pool. No complaints whatsoever.
deceptive,Emperador,CG,"Excellent location, superb staff, and high-quality facilities. Rooms were extremely clean and comfortable. A great choice for a stay in Madrid. nan"
deceptive,Emperador,CG,"The location was great, right in the heart of the city. Unfortunately, the service at Emperador was not up to the mark. From check-in to room service, everything seemed slow and cumbersome. The rooms were also quite outdated, in need of some serious refurbishments. All added up, it didnâ€™t quite live up to my expectations."
deceptive,Emperador,CG,"The location was perfect. However, the rooms were not as clean as expected. The wifi was very spotty and kept disconnecting. The breakfast buffet lacked variety and the freshness of the food was also questionable."
deceptive,Emperador,CG,"Central Location The rooms were outdated and the bathroom had a bad smell coming from the drains. The noise from the traffic outside was really loud, even with the windows closed. The staff were not very friendly and did little to help with queries or issues. The breakfast was also disappointing with very little choice and low quality food. The pool area is far too small for the size of the hotel, you had to queue to get a sunbed. I would not recommend staying at this hotel."
deceptive,Emperador,CG,"The location was excellent, being in close proximity to Gran Via. The room was very outdated, in desperate need of refurbishment. Furthermore, the staff were not as friendly or helpful as I would expect from a hotel of this reputation."
deceptive,Emperador,CG,"The location was fantastic, right on Gran Via so close to all the shops and restaurants. The rooms were quite outdated and in need of refurbishment. The air-conditioning was very loud and the room was always either too hot or too cold, we could not control it. The breakfast was very limited in choice and constantly ran out of options. No tea or coffee facilities in the room, which was disappointing."
deceptive,Generator Madrid,CG,"Fantastic location, comfortable beds and a great vibe in the common areas. The food in the restaurant is also top-notch. The only downside was the street noise which is somewhat loud in the front facing rooms due to the central location."
deceptive,Generator Madrid,CG,"Generator Madrid was an excellent choice! The hotel was extremely clean and well maintained. The staff was so welcoming and friendly and were always ready to provide any support we needed. Loved the hot, strong showers and comfy beds, which were so welcome after a long day of sightseeing. N/A"
deceptive,Generator Madrid,CG,"Generator Madrid has a great rooftop bar with a stunning view of Madrid. The staff were really helpful, spoke excellent English and were always on hand to help with any issues. The rooms are clean and modern, and the beds are very comfortable. The location is fantastic - central enough to walk to most attractions, but still quiet enough for a restful nightâ€™s sleep. All of these made our stay in Madrid so special, and we will definitely return to this hotel again. nan"
deceptive,Generator Madrid,CG,"Generator Madrid is ideally situated within walking distance to many of Madrid's attractions. The rooms are very clean, and they also offer lots of communal areas to relax and socialize. The rooftop bar area was fantastic with a great vibe and a nice selection of drinks. The one downside was that breakfast could use a little more variety. Also, the lifts are quite small and slow, which can be a bit inconvenient during peak hours."
deceptive,Generator Madrid,CG,"Chic design, excellent location, and outstandingly friendly staff makes this place a stand out! Beds in the dorm room are slightly uncomfortable."
deceptive,Generator Madrid,CG,"The location of the hotel was good. It was right in the heart of Madrid The main issue was the excessive noise in the rooms. This hotel is poorly soundproofed, I could hear everything going on in the hallway and adjoining rooms. There is no privacy at all. Also, the rooms were small and the bathroom was not clean. It's not good value for the cost"
deceptive,Generator Madrid,CG,Central location with nearby local cuisine Excessive noise and lack of cleanliness
deceptive,Generator Madrid,CG,"This hotel's location is very good, located right in the heart of Madrid, and within walking distance to a lot of tourist destinations. The staff was not friendly and not welcoming at all. The room was very small. The bathroom was badly designed: the shower water went all over the floor. It was very noisy at night; it seemed like the hotel had no insulation, you can hear everything in the neighboring rooms and hallway. Definitely not a place for light sleepers."
deceptive,Generator Madrid,CG,"Centrally located with good amenities. Front desk staff seemed disinterested and were not very helpful. The rooms were poorly cleaned - there was dust and hair in various places. The noise from the bar downstairs was unbearable at night, making it very difficult to get a good night's sleep."
deceptive,Generator Madrid,CG,"Central Location The rooms were not cleaned daily. WiFi was weak, barely able to connect. The customer service was subpar and unaccommodating. Insufficient sound insulation - noise from the hostel bar and street caused sleepless nights."
deceptive,Hotel Opera New Delhi,CG,"Hotel Opera New Delhi was an oasis of calm in the bustling city. Staff was superb; friendly and very hospitable. The room was spacious, clean, and very comfortable. The food in the hotel restaurant was delicious indeed. The nearby area is busy and crowded but that is to be expected in New Delhi."
deceptive,Hotel Opera New Delhi,CG,"Hotel Opera was a delightful stay. Its central location in New Delhi offered easy access to all major tourist sites. The staff was courteous and attended to our needs promptly. The rooms were immaculate and well-maintained, providing all the amenities one could wish for.  Although the Wi-Fi connection was often unstable, the staff quickly addressed this each time. They could also expand their breakfast menu to provide a wider selection of local cuisine."
deceptive,Hotel Opera New Delhi,CG,"The Hotel Opera was a great choice. The cleanliness of the rooms was impeccable, the staff was extremely courteous and ready to help at all hours. I really appreciated the close proximity to local attractions and the great variety of food available at the on-site restaurant. Nothing to complain about."
deceptive,Hotel Opera New Delhi,CG,"Our stay at the Hotel Opera New Delhi was nothing short of amazing. From the moment we stepped in, we were received with a warm welcome by their friendly staff. The room was spacious, clean and comfortable with all necessary amenities. Moreover, its central location made it very convenient for us to explore the city. The breakfast was a delightful variety of both local and western cuisine, catering to all taste preferences. Nothing worth mentioning"
deceptive,Hotel Opera New Delhi,CG,"Hotel Opera New Delhi offered a very comfortable and pleasant stay. From the courteous staff, neat and clean rooms, to the buffet, everything was top-notch. The location was centrally situated with easy access to major tourist spots, making it very convenient. The traffic noise was a bit distracting during peak hours, but overall it was not a significant issue considering the location and convenience offered."
deceptive,Hotel Opera New Delhi,CG,"Central location with easy access to main attractions. Very poor hygiene standards, the room appeared uncleaned. Staff were unresponsive to requests. Food was unimpressive and service was below average."
deceptive,Hotel Opera New Delhi,CG,"The Hotel Opera in New Delhi boasts an accessible location, making it suitable for tourists wanting to explore the local area. Unfortunately, the room provided was notably unclean and management staff poorly responded to complaints. Additionally, the room service was largely inconsistent, often taking considerable time. Lastly, the quality of the food didn't meet my expectations based on the price."
deceptive,Hotel Opera New Delhi,CG,"The location of the hotel was close to the city center. The rooms weren't as clean as in the photos, curtains were torn, there was dust on the furniture and the towels in the bathroom looked old and worn out. The room also had a peculiar smell."
deceptive,Hotel Opera New Delhi,CG,"The staff was somewhat friendly, though their efforts were not enough to compensate for the overall poor experience. Communal areas were not clean, the room was cramped, there was too much noise from the street and other guests, and the bed was uncomfortable. The breakfast offering was below average."
deceptive,Hotel Opera New Delhi,CG,Its central location The cleanliness and service were poor
deceptive,UDS Villa - Scandinavian B&B,CG,The breakfast was delightful and the hosts made the stay exceptionally pleasant. nan
deceptive,UDS Villa - Scandinavian B&B,CG,"Wonderful home-cooked breakfast spreads, pleasant and clean rooms that provide a real sense of comfort Some issues with the Wi-Fi; was not as consistent as I would have liked"
deceptive,UDS Villa - Scandinavian B&B,CG,"The beds are comfortable, the breakfast is delicious, and the service is top-tier. Not to mention, the location is perfect - you can walk to most of the popular landmarks. Nothing significant that I can mention."
deceptive,UDS Villa - Scandinavian B&B,CG,The hospitality of the staff and the cleanliness of the villa were impeccable. Enjoyed the unique blend of Scandinavian and Indian cuisines in the breakfast menu. Perhaps the only downside was the limited options for in-room entertainment.
deceptive,UDS Villa - Scandinavian B&B,CG,A cozy and comfortable place with homely touch nan
deceptive,UDS Villa - Scandinavian B&B,CG,"The architecture styling was in its favor. Unfortunately, UDS Villa - Scandinavian B&B was disappointing in all other aspects. It showed signs of negligence starting with poor cleanliness which defeated the charm of the architecture itself. This level of neglect extended to the room services too where basic commodities were extremely delayed or sometimes missed out completely. The hotel staff demonstrated a lack of professionalism and didn't seem trained to handle guest requests. Major appliances like the air conditioning and refrigerator in the room were malfunctioning, which were unacceptable given the warm climate of New Delhi. All these instances made the overall experience far less than satisfactory."
deceptive,UDS Villa - Scandinavian B&B,CG,"The design was elegant and had traditional Scandinavian charm. The staff was attempting their best to give us a good experience. However, the meal offerings were a letdown with poorly cooked dishes. Also, the cleanliness standards of the bedrooms and bathrooms left a lot to be desired. Very disappointing given the premium pricing."
deceptive,UDS Villa - Scandinavian B&B,CG,Interesting decor Lack of cleanliness in the rooms. Internet connection was spotty and unreliable. Breakfast was not up to the mark.
deceptive,UDS Villa - Scandinavian B&B,CG,"The complimentary breakfast was a nice touch and the staff was relatively responsive The rooms at UDS Villa - Scandinavian B&B did not live up to expectation. They were pretty run-down with worn-out furnishings. The AC unit in my room was working intermittently which made for an uncomfortable stay during the sweltering Delhi heat. Apart from this, the promised 'Scandinavian ambiance' was non-existent and the amenities were far from what was advertised."
deceptive,Hyatt Regency Delhi,CG,"Impressive hotel with spacious and clean bedrooms. The staff members were very hospitable and helpful. Excellent location in the city. The only negative point was that the wifi signal was a bit weak in some areas of the hotel, but that didn't really hamper the overall experience."
deceptive,Hyatt Regency Delhi,CG,"The Hyatt Regency Delhi is an extraordinary hotel with top-notch customer service, beautiful rooms and a fantastic selection of dining options. The location in New Delhi is also convenient, close to shopping centres and local attractions. The Wi-Fi connection was a bit slow during my stay."
deceptive,Hyatt Regency Delhi,CG,"Hyatt Regency Delhi has a luxurious vibe and the ambience seals the deal. The room was spacious with a comfortable bed and a quality work desk â€” perfect for business travelers. I was impressed with the high-standard cleanliness of the room, and the service quality from the staff was top-notch. However, the Wi-Fi at the hotel can be inconsistent at times which might be inconvenient for some guests."
deceptive,Hyatt Regency Delhi,CG,"Fantastic stay at the Hyatt Regency Delhi. The service was top-notch and the rooms were comfortable, clean, and beautifully furnished. The food at the in-house restaurants was especially commendable. Would highly recommend this hotel to anyone staying in New Delhi. Nothing to mention, it was an overall enjoyable stay"
deceptive,Hyatt Regency Delhi,CG,The rooms offered was well equipped and the food was exquisite. The staff were incredibly friendly and full of knowledge about the local area. N/A
deceptive,Hyatt Regency Delhi,CG,"Evening entertainment was enjoyable. The inconsistent and slow service ruined my stay. In-room dining took an unreasonably long time and had to be followed up numerous times. The housekeeping staff was inefficient as my room wasn't cleaned properly and had to call them multiple times. The condition of the room was also not up to the mark for a luxury hotel. The facilities are getting old and need refurbishment. Lastly, the noise level was too high, could hear from both the outside road traffic and adjoining rooms."
deceptive,Hyatt Regency Delhi,CG,"The central location of the Hyatt Regency in New Delhi is certainly one of its best factors. The staff was generally kindly and willing to help. My stay was marred by a lack of cleanliness and outdated rooms. Meals at the hotel restaurants were inconsistent in quality, and the prices were unexpectedly high. The services did not match up to the star-rating, and overall, the value-for-money was quite subpar."
deceptive,Hyatt Regency Delhi,CG,"The hotel premises were spacious, and the security was excellent. The room had a musty smell, and the linens and towels wore an old look, appearing overused. The room service was rather slow, and the food was below average. Given the price, I expected better quality and service."
deceptive,Hyatt Regency Delhi,CG,"The hotel had a grand aesthetic appeal and the staff was normally polite. However, the rooms are quite worn with outdated decor. The air conditioning was not effective, making the room uncomfortably warm. Service was slow, food was not up to mark and prices were exorbitant. Despite multiple complaints, no significant improvements were seen during my stay."
deceptive,Hyatt Regency Delhi,CG,"The location in Delhi was central which was redeemable. I found the Hyatt Regency Delhi to be surprisingly underwhelming. The rooms were horribly outdated, the overall cleanliness left much to be desired and the service was sub-par. The Wifi was spotty which caused a lot of trouble with my work schedule. Although the hotel boasts of multiple dining options, the food was mediocre in most of them. Definitely not the luxury experience I was hoping for."
deceptive,The Prime Delhi,CG,"Great room size for the rate, very clean. Staff was extremely responsive and polite. Good location. It's close to the main city attractions. Nothing to report."
deceptive,The Prime Delhi,CG,"The Prime Hotel in Delhi was truly a delight. The service was impeccable with attentive and friendly staff, always ready to assist. The room was spacious, well furnished and extremely comfortable, making it a great place to unwind after a day of sightseeing. The food exceeded expectations with a variety of delicious local and international cuisines. Also, its central location made it easy to explore the city. I honestly struggled to find any significant flaws during my stay."
deceptive,The Prime Delhi,CG,"The location is central and easy to access, making travel around the city a breeze. The rooms are clean, well-maintained, and comfortable - a nice retreat after a day out exploring. Staff are warm, welcoming, and ready to cater to every need with a smile. They truly make the stay special. Dining at the in-house restaurant is also a delight, with a diverse menu and tasty dishes. A minor point - the noise from the street can sometimes carry into the rooms, but this is understandable being located in a busy city."
deceptive,The Prime Delhi,CG,"This property is a definite yes for those looking for a quiet, convenient and comfortable stay in New Delhi. The rooms are adequately furnished, clean and well-maintained. The staff are exemplary in terms of their polite demeanor and their readiness to assist in any way possible. Meals are served in a timely manner, and the food is delicious, with a good variety of dishes. The only slight hiccups were the WiFi connectivity, which was inconsistent at times and resulted in inconveniences, especially for business-related tasks. Also, the location, while being quiet, was a bit out of way from tourist spots and shopping malls, requiring some travel."
deceptive,The Prime Delhi,CG,"The Prime Delhi won me over with its friendly and accommodating staff, fantastic onsite restaurant, and clean, comfortable rooms. The hotel's proximity to numerous popular attractions was a great bonus and the ambience was beautiful. There is not much to dislike about this hotel. However, some may find the room service a bit too expensive."
deceptive,The Prime Delhi,CG,"The location of the hotel is favorable as it is located in the city center offering easy access to markets and tourist attractions. The property's infrastructure is also noteworthy. My experience at The Prime Delhi was underwhelming. The hotel staff's attitude was not as accommodating as expected, causing discomfort during my interaction. The rooms were not well maintained, the bed linens were untidy and the bathroom was not properly clean. The noise from the street was disturbing my sleep at night. Additionally, the service at the hotel's in-house restaurant was very slow and the food was just average, not aligning with my expectations."
deceptive,The Prime Delhi,CG,"The location was convenient, close to a few attractions. The shower was cold, the room was not as clean as expected, and the noise from the street was clearly audible."
deceptive,The Prime Delhi,CG,"The location of The Prime Delhi is fairly decent. The room quality was poor with worn-out furnishings and insufficient lighting. Also, the level of customer service left a lot to be desired mainly due to language barriers."
deceptive,The Prime Delhi,CG,"The staff were friendly and tried their best The hotel is run-down, the rooms are unclean and have a strong odor of smoke. The bed sheets and towels were stained, and the air conditioning unit was very loud. The bathroom was not maintained well with faulty plumbing."
deceptive,The Prime Delhi,CG,"Close to airport The hotel didn't meet my expectations at all. The rooms are outdated, and the cleanliness is questionable. As soon as we entered, I noticed that the sheets were not freshly washed. The food at their restaurant is also below average. Customer service is not their strength either, as my inquiries were either ignored completely or answered in a unsatisfactory manner."
deceptive,FabHotel White Klove Paharganj,CG,"The rooms were clean, cozy and well-equipped. The hotel offers a fantastic in-house restaurant with a variety of delicious dishes. Location could have been better with more amenities or attractions nearby."
deceptive,FabHotel White Klove Paharganj,CG,"Excellent location, just a few minutes from the station. Staff were very professional and polite. Room was clean and comfortable with all the necessary amenities. The food, especially breakfast, was delicious with a variety of choices. Wifi connection was a bit slow but manageable."
deceptive,FabHotel White Klove Paharganj,CG,"Staff were incredibly helpful and friendly. Exceedingly comfy beds, delicious food. It's a peaceful spot in a busy city. Close to the railway station, too. There's a bit of noise from the neighboring rooms, but it didn't bother me too much."
deceptive,FabHotel White Klove Paharganj,CG,"Very nice hotel in the middle of the bustling city of New Delhi. The rooms are quite clean and spacious, and the staff is extremely courteous and helpful. The surrounding area can be a bit noisy at night, but inside the hotel it's very peaceful"
deceptive,FabHotel White Klove Paharganj,CG,"A clean and comfortable hotel with surprisingly spacious rooms for the location. The management and staff were extremely accommodating and made our stay delightful. The surrounding neighborhood can be a little bit busy, but the location is very convenient for sightseeing and trying local cuisine."
deceptive,FabHotel White Klove Paharganj,CG,"Convenient location Dirty rooms, poor service, and awful food"
deceptive,FabHotel White Klove Paharganj,CG,"The location was convenient, easy to access various spots in the city. However, the service was not up to the mark. Internet connection was poor and there was a persistent unpleasant smell in the room."
deceptive,FabHotel White Klove Paharganj,CG,"The location is fairly central. Extremely noisy neighborhood, terrible service and the cleanliness standard was simply unacceptable."
deceptive,FabHotel White Klove Paharganj,CG,"The were some local marketplaces within reasonable distance. The room was not cleaned well upon arrival and the wifi was inconsistent throughout my stay. The air conditioner in the room was barely functioning, which made my experience at the hotel less pleasant given the intense heat of New Delhi."
deceptive,FabHotel White Klove Paharganj,CG,"The staff was courteous and the hotel's location made it easily accessible to many sights and scenes. The room was hardly clean, dust piling up in corners, and unwashed bedding. The Wifi was largely inconsistent and the food wasn't that great either. The narrow lanes leading up to the hotel could also be an issue for some."
deceptive,Hotel International Inn - Near Delhi Airport,CG,"The hotel is extremely close to the airport, making it ideal for travelers. The rooms were clean and the service was excellent. Cannot mention any."
deceptive,Hotel International Inn - Near Delhi Airport,CG,"Perfect location for those catching early flights, with spotlessly clean rooms, and courteous service. Limited dining options around the hotel, but if you're staying for a layover, this shouldn't be an issue."
deceptive,Hotel International Inn - Near Delhi Airport,CG,"The staff at International Inn Hotel were very friendly and accommodating, going out of their way to assist us day and night. The proximity to the airport is fantastic, particularly for those in-transit. The food available in the hotel's restaurant is delicious. To top it off, the place is very clean and well maintained. The only downside is that there is no pool, which might be a deal-breaker during the hot summer months."
deceptive,Hotel International Inn - Near Delhi Airport,CG,"The proximity to the airport was perfect for our early morning flight and the hotel provided reliable shuttle service. The rooms are comfortable, quiet, and the staff was extremely courteous. The on-site restaurant served appetizing meals that were reasonably priced. The wifi connectivity was a bit unpredictable and could definitely use some improvement."
deceptive,Hotel International Inn - Near Delhi Airport,CG,I enjoyed the close proximity to the airport and the friendly staff. The rooms were also very clean and spacious. The Wi-Fi was not as fast as I'd liked.
deceptive,Hotel International Inn - Near Delhi Airport,CG,"Close to the airport, which can be convenient for early flights. The rooms were not well maintained, the shower had very low water pressure, the air conditioning was too weak for the Delhi climate, the service staff was not very hospitable and took long time to respond."
deceptive,Hotel International Inn - Near Delhi Airport,CG,"Ease of access to airport Room was not clean, bathroom was in need of renovations and there were constant noise disturbances from the hallway. Customer service needs improvement"
deceptive,Hotel International Inn - Near Delhi Airport,CG,"Close proximity to the airport was beneficial. The experience at Hotel international Inn was not pleasing. The reception was impolite and unhelpful from the start. The room provided was not clean, with clear traces of the last guest's stay. The food was a poor quality and not to my taste. Wi-fi signal was impossible to catch, highly inconvenient for making transit plans. Lack of hot water made it impossible for a comfortable bath."
deceptive,Hotel International Inn - Near Delhi Airport,CG,"The Hotel International Inn offered free shuttle service from the airport, which was convenient after a long journey. The staff was friendly and made an effort to help us with our needs. The room, unfortunately, was not as comfortable as I expected. It was quite small and had little natural light. The air conditioning didn't cool the room enough, which made our stay uncomfortable. The cleanliness was another issue that concerned us during our stay, with the bed sheets and bathroom not being up to standard. Additionally, the hotel's location wasn't the most appealing - there were very few dining and shopping options in the nearby area."
deceptive,Hotel International Inn - Near Delhi Airport,CG,"The location of Hotel International Inn is a definite perk, it is incredibly close to Delhi Airport which was useful for our early morning flight. Unfortunately, despite its convenient location, the cleanliness was not up to par. The linens and towels seemed to be quite old and worn out, which made for an uncomfortable stay. Also, we experienced quite a bit of noise from the neighbouring rooms, which disrupted our sleep. The Wi-Fi connection was also inconsistent, which caused us additional inconvenience."
deceptive,"The Ashok, New Delhi",CG,"The Ashok, New Delhi - a stand-out with a wonderful blend of traditional and modern conveniences. The ideally central location, superior quality of service and luxurious rooms contributed to a fantastic stay. Also, loved the range of cuisine options available on-site. Can't think of any significant shortcoming. Perhaps, the check-in process could be sped up slightly but overall a minor point."
deceptive,"The Ashok, New Delhi",CG,"The Ashok, New Delhi stands out with its exceptional service and hospitality. From the moment I stepped foot into the hotel, I was greeted with warm, welcoming staff. The rooms were of excellent standard, well cleaned and beautifully furnished. The dining experience was also outstanding, offering a variety of delicious options for every taste. However, the wifi connectivity was slightly inconsistent during peak hours, which was a minor inconvenience compared to the overall pleasant stay."
deceptive,"The Ashok, New Delhi",CG,"The hotel is nestled in the diplomatic enclave of the city and is conveniently located. The staff is cordial and hospitable. The Ashok has a variety of restaurants to choose from, all serving excellent cuisine. The rooms are spacious and clean, and the bed is very comfortable. The wifi connection in the rooms was a bit slow at times"
deceptive,"The Ashok, New Delhi",CG,"The Ashok Hotel in New Delhi was beautifully designed and offered excellent services. The rooms were spacious, comfortable and well-equipped. The staff was incredibly helpful and friendly, and the food was delicious, providing a great intro to India's rich cuisine. WiFi connection could be stronger."
